#{"t_start": 1524075484.6549065, "env_id": "Ant-v2"}
-50.970471,13,271.03247
-56.904582,18,271.068928
-212.465126,78,271.221606
-52.386781,30,271.276025
-33.366343,10,271.294286
-35.825125,15,271.321931
-2943.051438,1000,274.586549
-118.465629,42,274.661856
-178.047085,74,274.795004
-59.712978,24,274.83883
-195.922964,58,274.942232
-75.069626,15,274.969344
-126.067846,46,275.051296
-86.299067,32,275.108735
-156.154471,60,275.216373
-3009.106091,1000,277.255014
-268.456845,100,277.455501
-96.867818,38,277.531527
-88.331415,29,278.985661
-82.923621,26,279.032975
-165.487861,55,279.136397
-98.997957,42,279.212637
-330.931808,97,279.388408
-335.261441,104,279.578132
-65.824125,18,279.611277
-47.360781,16,279.641195
-93.761453,25,279.686049
-83.169938,19,279.721328
-68.587085,34,279.784022
-35.09418,21,279.822728
-132.61761,41,279.897174
-197.067641,59,280.004479
-37.875219,15,280.03319
-53.735167,20,280.07028
-171.09768,57,280.175961
-74.907113,29,280.229197
-332.822611,108,280.425526
-20.053294,12,280.447206
-241.214571,87,280.610625
-425.722421,150,280.895999
-63.032549,26,280.950577
-177.041572,51,281.056624
-203.172342,68,281.193761
-197.08598,75,281.353817
-2916.717466,1000,284.733701
-128.41371,41,284.808347
-200.19262,68,284.932254
-296.97263,95,285.104589
-100.115517,39,285.175351
-308.965521,96,285.354062
-217.245814,63,285.469478
-248.64546,72,285.600777
-87.132192,35,285.665111
-352.966168,104,285.857222
-37.952855,13,285.881134
-74.670513,26,285.928456
-232.61796,72,286.058665
-203.551537,55,286.160283
-65.115207,19,286.195364
-105.467207,44,286.277074
-110.574162,38,286.351389
-88.759835,30,286.413807
-197.351919,54,286.52129
-100.167031,39,286.59984
-94.182914,25,286.650689
-399.567041,178,286.997977
-109.178667,37,287.071176
-105.480291,41,287.154278
-899.604958,261,287.68105
-224.007577,78,287.830365
-287.924687,100,288.0353
-73.460891,17,288.071474
-462.824393,167,289.870328
-131.609267,56,289.972206
-70.918219,19,290.006227
-47.276153,18,290.038535
-147.862783,56,290.139614
-51.99677,23,290.180818
-98.283639,36,290.247056
-124.775549,48,290.333434
-35.73605,15,290.361917
-202.608835,64,290.479156
-2881.863458,1000,292.356387
-99.298628,32,292.420531
-131.20985,59,292.537217
-92.218811,24,292.585951
-62.846208,20,292.626143
-193.876691,64,292.754026
-50.821897,23,292.800116
-142.597398,44,292.891883
-150.291018,43,292.98487
-66.723324,26,293.037798
-61.761272,25,293.087766
-100.386777,22,293.131571
-178.17518,59,293.249845
-3042.26462,1000,296.535751
-156.721666,48,296.626365
-168.860563,56,296.731181
-3062.080311,1000,298.70597
-62.211417,15,298.740802
-54.973088,30,298.796953
-277.884626,88,298.976868
-80.299474,29,300.447234
-2995.31604,1000,302.298411
-128.632011,41,302.373315
-103.544153,42,302.451184
-76.819696,26,302.497995
-62.127736,21,302.536126
-146.142627,53,302.632804
-212.340281,74,302.769104
-88.805426,28,302.826209
-278.503306,92,303.01429
-29.806759,11,303.036592
-28.675082,10,303.056848
-115.410976,37,303.13197
-61.658482,13,303.158218
-103.858456,37,303.231888
-87.040218,41,303.313783
-60.31846,18,303.350211
-70.802645,20,303.390614
-133.511558,40,303.471247
-40.953573,14,303.499359
-3005.865971,1000,306.857365
-60.809186,21,306.896472
-251.238993,80,307.041049
-2922.232799,1000,308.957113
-170.308516,74,309.111651
-121.702179,54,309.221011
-54.288971,19,309.260439
-86.265525,27,309.324387
-633.365,203,311.176569
-90.003721,42,311.254836
-78.871396,18,311.288682
-84.050021,31,311.34433
-83.060492,26,311.39154
-127.730212,52,311.486651
-133.859339,60,311.594953
-101.290998,31,311.652617
-142.924245,60,311.761115
-61.25473,27,311.808825
-93.097715,38,311.877667
-2961.021116,1000,313.70357
-190.516005,69,313.83865
-67.822452,23,313.886144
-351.741936,99,314.086543
-69.188967,21,314.128667
-188.399072,74,314.277427
-138.849447,48,314.373285
-41.881127,24,314.421808
-32.820971,15,314.452486
-22.604591,11,314.47498
-112.236755,38,314.550161
-66.308425,20,314.590329
-47.006624,12,314.615554
-171.943488,49,314.732986
-159.977537,53,314.845254
-1601.480087,506,317.21644
-121.361133,37,317.282795
-123.962927,39,317.353494
-305.255647,89,317.513457
-33.841763,15,317.540666
-78.648827,29,317.595
-278.443651,101,317.77799
-38.576769,13,317.801822
-51.248515,15,317.829265
-89.312123,34,317.891481
-3069.309664,1000,319.78275
-356.740242,123,320.039199
-61.069284,19,320.083604
-46.239097,16,320.118497
-42.270052,13,320.148456
-70.234692,34,320.223873
-51.773905,19,320.264727
-125.904744,55,321.831014
-39.376384,25,321.87593
-53.044728,19,321.914706
-63.647186,21,321.95307
-112.186784,34,322.014724
-403.537338,119,322.226788
-367.302812,107,322.418714
-38.95283,9,322.435434
-112.294958,37,322.501752
-106.271949,31,322.559134
-113.039278,41,322.634285
-30.465132,12,322.656408
-133.291761,56,322.75803
-83.595243,27,322.80684
-49.044335,15,322.83393
-34.154921,16,322.862936
-117.025684,37,322.92942
-208.725996,55,323.02876
-141.558078,48,323.114186
-34.259714,14,323.140037
-230.25675,73,323.27127
-44.744312,17,323.302598
-88.317072,31,323.358482
-181.059721,60,323.465999
-35.952092,12,323.488138
-27.819355,12,323.509183
-848.297101,281,324.015528
-43.038126,16,324.044047
-185.175323,72,324.174634
-182.848113,62,324.28731
-148.34426,46,324.370371
-257.320474,75,324.505919
-122.683337,45,324.587872
-38.574997,14,324.613039
-208.802703,64,324.731264
-28.320332,13,324.758288
-96.317315,33,324.825325
-28.842224,17,324.859866
-178.835902,55,324.970961
-3050.265075,1000,328.37384
-306.779796,79,328.518754
-2916.940889,1000,330.356259
-121.235301,48,330.454281
-110.259183,37,330.529722
-39.882689,14,330.557627
-71.658508,24,330.606846
-59.128679,26,330.662012
-60.110719,19,330.70746
-425.019461,138,332.480983
-63.409157,23,332.526685
-127.785752,31,332.584431
-311.842707,117,332.797329
-174.047809,56,332.899414
-298.048222,80,333.045648
-123.270245,33,333.10534
-321.81805,89,333.271557
-112.573825,31,333.327167
-2929.5984,1000,335.174314
-63.414441,14,335.200523
-51.92365,16,335.229641
-75.275086,31,335.286365
-23.120434,12,335.307775
-135.620948,41,335.382353
-36.633474,16,335.412868
-101.5257,37,335.479205
-78.2083,28,335.530512
-170.398515,54,335.628345
-118.568527,37,335.701622
-208.859201,61,335.827603
-181.005078,54,335.936431
-3084.811544,1000,339.351249
-2950.921475,1000,341.202194
-69.731067,27,341.258183
-50.046981,14,341.286623
-371.942883,132,341.576417
-72.170142,21,341.622493
-82.238836,31,343.179415
-335.552127,88,343.342673
-2962.532046,1000,345.172836
-56.607616,20,345.210111
-1492.676678,516,346.14854
-3006.584503,1000,349.589667
-85.261928,29,349.645015
-56.827611,19,349.680094
-150.491387,47,349.765681
-48.039527,13,349.788885
-158.173245,63,349.903596
-234.013726,79,350.048798
-146.128385,38,350.120811
-428.453984,155,350.410315
-177.013688,45,350.493591
-55.281073,21,350.531043
-123.876809,36,350.599674
-49.747246,19,350.636166
-106.537291,32,350.695353
-135.36863,43,350.772555
-114.952762,35,350.837543
-126.644956,34,350.90088
-144.654315,39,350.973857
-3023.270305,1000,354.470092
-414.012964,127,354.700953
-68.512808,21,354.740907
-272.795113,80,354.885798
-149.533981,44,354.966258
-319.184387,100,355.149136
-39.960468,13,355.173233
-138.223507,41,355.250632
-97.418209,31,355.30632
-279.105424,68,355.432026
-221.94169,72,355.565504
-79.482375,26,355.614293
-74.337435,24,355.66025
-322.677846,108,355.854649
-222.335101,69,355.980777
-3097.326461,1000,359.469498
-2976.864284,1000,361.280541
-29.154088,12,361.302413
-178.485473,54,361.398704
-98.483185,30,361.453539
-78.911827,29,361.506206
-279.94352,98,361.682853
-144.682581,39,361.753926
-225.762388,86,361.92121
-110.233074,60,362.033439
-198.183128,70,362.159007
-101.266459,39,362.229782
-167.570866,90,362.392391
-109.838684,36,362.457998
-113.062732,42,362.534004
-142.013602,44,362.612637
-149.377863,46,362.696913
-123.871006,47,362.780644
-479.95216,190,364.769896
-76.47367,20,364.808719
-291.971084,85,364.963965
-169.285991,51,365.057629
-2966.238341,1000,366.877941
-129.649707,62,366.988906
-3033.076183,1000,370.482686
-81.263446,28,370.53657
-34.691593,13,370.559883
-80.035305,24,370.604095
-63.807115,41,370.679911
-260.963431,80,370.824839
-37.056943,13,370.847966
-62.67986,19,370.883566
-131.385554,44,370.965508
-50.64764,12,370.987224
-35.113376,9,371.003205
-45.244126,18,371.036671
-303.873316,94,371.210159
-60.359523,22,371.250055
-134.712046,42,371.327994
-274.494269,84,371.482423
-207.79073,68,371.610447
-137.536932,41,371.685906
-209.408734,68,371.80877
-282.90111,71,371.937843
-2964.909587,1000,373.814825
-2930.10224,1000,377.249443
-2902.249809,1000,379.108073
-132.869892,44,379.195177
-45.688706,13,379.221578
-43.268365,17,379.255832
-91.681895,34,380.869641
-41.268408,11,380.891305
-121.874547,35,380.964378
-118.574444,41,381.046683
-128.059271,34,381.114624
-3082.567648,1000,382.953852
-422.51882,138,383.201826
-234.041186,114,383.408974
-118.605994,48,383.495888
-298.649077,106,383.685992
-41.202829,16,383.715724
-236.835042,71,383.845262
-43.72674,14,383.870751
-385.596644,139,384.119145
-46.768415,14,384.144987
-72.619153,26,384.193137
-263.839951,92,384.381233
-98.094447,52,384.484731
-55.794175,15,384.51419
-830.970524,258,386.652645
-50.802265,21,386.690565
-352.381618,116,386.903008
-2955.886965,1000,388.733639
-37.443173,11,388.75423
-163.078096,57,388.857798
-120.316379,39,388.928605
-24.870864,14,388.954617
-128.844916,53,389.052662
-56.373044,23,389.093824
-141.213064,43,389.172297
-63.356841,16,389.201361
-95.147131,36,389.266861
-158.664582,43,389.344625
-66.885664,29,389.397597
-87.190682,27,389.448416
-124.963543,63,389.567646
-234.621464,93,389.757571
-213.611729,60,389.876837
-119.03622,47,389.970727
-27.392592,15,390.00096
-2832.299578,1000,393.457655
-131.486628,39,393.530705
-159.453418,50,393.623737
-2954.90646,1000,395.530605
-146.597049,51,397.169568
-27.355811,10,397.189964
-487.56797,161,397.519196
-186.312491,53,397.615107
-54.813721,21,397.654164
-40.949435,14,397.679596
-372.81173,109,397.879462
-258.809167,82,398.027215
-2888.758668,1000,399.855711
-60.752997,26,399.902902
-135.81481,50,399.992357
-273.722961,90,400.155496
-110.658609,33,400.215549
-94.569425,29,400.268687
-56.65619,22,400.314778
-147.223995,44,400.405735
-1653.430984,571,403.077973
-267.58714,94,403.254122
-62.553122,17,403.285742
-135.769549,35,403.349263
-64.631092,21,403.389633
-94.068839,38,403.45878
-37.963616,18,403.491763
-39.080521,14,403.516971
-220.792777,85,403.672427
-52.347565,16,403.701609
-143.488591,64,403.820034
-127.465294,54,403.920182
-153.117672,37,403.986955
-84.84959,22,404.027129
-98.434086,34,404.091231
-116.478719,32,404.151567
-360.337963,125,404.384462
-2904.68136,1000,406.309203
-303.62861,95,408.009719
-91.933619,33,408.079632
-230.938299,81,408.250733
-237.606473,77,408.409452
-179.051864,54,408.509487
-261.086005,78,408.653943
-392.071025,131,408.89215
-127.020626,29,408.944951
-233.35121,78,409.085881
-86.088868,23,409.127316
-144.010742,37,409.194324
-331.499613,109,409.392935
-1716.885417,568,410.439126
-304.401575,100,410.620892
-81.632157,24,410.666245
-33.738366,12,410.688847
-98.539193,44,410.769048
-110.14655,37,410.835871
-146.565676,51,410.942814
-112.572837,36,411.017948
-94.140599,33,411.085234
-159.369301,56,411.197715
-522.735254,210,411.61982
-77.328165,18,411.656173
-3111.078993,1000,414.997596
-144.410543,45,415.081077
-126.385097,48,415.167352
-44.187447,23,415.20924
-2048.200337,678,416.493797
-156.43808,45,416.582968
-147.201654,66,416.711619
-56.081394,25,416.761144
-330.465667,112,416.98735
-190.129201,80,418.555681
-109.083077,39,418.635685
-3076.006157,1000,420.535329
-89.960507,37,420.604441
-159.787412,45,420.684968
-226.844422,77,420.823889
-149.243117,39,420.894467
-192.601705,55,420.995129
-35.405963,12,421.017461
-31.632823,24,421.062295
-158.88716,46,421.144849
-171.752096,47,421.231341
-69.614495,27,421.280219
-263.697921,71,421.412853
-74.935456,24,421.463318
-122.201357,45,421.555767
-83.736979,24,421.603477
-405.349743,146,421.922289
-137.689733,54,422.028248
-292.43181,101,422.228581
-375.742177,135,423.854344
-179.816213,65,423.98709
-311.150399,109,424.210745
-140.877756,43,424.301071
-160.207563,53,424.408474
-38.23684,13,424.434198
-76.904562,35,424.504143
-89.263473,32,424.568582
-114.863468,37,424.642908
-86.11599,30,424.70258
-149.637484,58,424.818408
-454.878599,150,425.098634
-197.414467,53,425.196154
-128.330304,34,425.259006
-267.983725,86,425.415681
-174.337024,61,425.526405
-80.849498,25,425.572509
-150.104183,68,425.697845
-46.266458,22,425.738851
-193.794339,59,425.847504
-134.758666,71,425.97712
-2976.568913,1000,429.291703
-441.936502,126,429.547406
-187.055313,71,429.691899
-22.54067,8,429.711626
-52.486407,16,429.744709
-66.469649,18,429.781072
-69.625597,20,429.820892
-55.638818,19,429.859317
-665.128334,228,430.321466
-2937.093605,1000,432.191913
-326.010189,104,432.398304
-45.517556,14,432.426339
-63.013405,17,432.460133
-80.553774,31,432.521138
-240.674542,67,432.655659
-457.137031,141,432.938136
-56.113596,38,433.013746
-168.383436,49,433.106214
-243.900461,94,434.61859
-90.954502,30,434.679442
-3104.975399,1000,436.634475
-273.896608,82,436.787128
-276.123017,77,436.928496
-113.999571,32,436.987308
-121.305603,31,437.044663
-97.1044,28,437.095335
-246.948195,80,437.259211
-39.678516,12,437.284763
-172.353251,49,437.388319
-3024.33931,1000,440.717621
-173.990642,64,440.844566
-175.161165,62,440.967466
-262.023151,83,441.13012
-372.000744,138,441.394566
-72.701184,20,441.43175
-271.760318,75,441.573191
-43.053809,14,441.602786
-29.395558,16,441.647175
-500.159398,137,441.920917
-305.117122,87,442.091189
-136.247428,54,442.205637
-267.503849,83,442.38484
-182.546416,67,442.513324
-33.120297,13,442.537791
-79.414723,26,442.591452
-151.021303,41,442.698542
-251.843517,92,442.894662
-362.245075,111,443.143667
-120.595224,51,443.260128
-152.955213,68,443.406021
-151.55501,56,443.523564
-45.120801,13,443.552102
-158.601773,58,443.673725
-157.846095,52,443.78265
-73.977454,24,443.833694
-91.312562,34,443.897298
-46.0053,13,443.920676
-67.953401,21,443.960429
-211.008499,69,445.419985
-134.750086,32,445.483929
-227.515432,63,445.612815
-3083.277674,1000,447.568504
-82.079282,21,447.609196
-62.350907,24,447.758673
-91.433058,43,447.840268
-218.542548,79,447.993505
-157.839579,43,448.08235
-96.450393,32,448.146724
-199.631138,74,448.294959
-207.653473,96,448.486534
-73.003589,48,448.58144
-120.584937,44,448.67458
-217.576789,54,448.785733
-72.929841,29,448.846514
-77.610707,35,448.917729
-35.933513,13,448.943515
-26.820442,10,448.963596
-185.908413,63,449.089572
-2938.025554,1000,452.471083
-215.980381,74,452.612263
-186.103452,67,452.734111
-407.190252,132,452.976207
-80.843451,30,453.030822
-99.561057,38,453.100675
-29.949838,9,453.117505
-79.363365,27,453.166617
-200.50096,66,453.287551
-127.848533,51,453.394741
-3063.290565,1000,456.719989
-3026.922921,1000,458.679993
-238.802769,93,458.865422
-46.172909,23,458.91142
-31.638622,14,458.939322
-147.793589,40,459.018371
-3083.847464,1000,462.302551
-107.365763,25,462.353402
-306.387355,99,462.555287
-659.220366,201,462.983414
-193.89317,70,463.139547
-206.052325,55,463.250916
-89.295253,29,463.309232
-101.778053,37,463.386186
-60.549,26,463.433831
-61.76533,20,463.470707
-117.663386,47,463.55921
-92.839702,29,463.617074
-33.811613,11,463.638127
-217.220752,69,463.762951
-59.0333,23,463.804196
-54.710336,21,463.842935
-200.812495,62,463.959782
-235.144987,84,464.135931
-210.710712,71,464.291747
-256.68992,87,464.469481
-343.88061,118,464.721529
-62.935678,20,464.769799
-143.640832,39,464.862586
-55.483879,23,464.914891
-121.321458,51,465.029066
-116.666876,33,465.099536
-31.382535,16,465.131629
-118.90213,32,465.19641
-187.20129,82,465.355051
-234.841892,67,465.489513
-558.324165,164,467.114796
-44.040384,13,467.138318
-175.139706,61,467.254169
-68.961254,27,467.302442
-114.545769,49,467.389995
-82.071319,28,467.440571
-300.620026,82,467.596894
-117.202324,36,467.670388
-177.120888,67,467.812915
-54.217698,16,467.849416
-58.905517,25,467.900923
-230.370687,77,468.062744
-3137.073985,1000,470.056656
-43.423924,13,470.082733
-196.186677,64,470.215813
-105.420772,36,470.299755
-76.849916,24,470.356283
-89.564844,33,470.434922
-88.758419,31,470.510387
-278.406922,66,470.663814
-170.072672,44,470.745543
-43.370222,15,470.773688
-172.052804,66,470.900566
-109.8356,35,470.964913
-64.295159,26,471.012032
-2989.223604,1000,474.393682
-160.471383,36,474.471321
-3025.236786,1000,476.485933
-12.982397,12,476.510791
-107.031946,40,476.588992
-56.865669,15,476.62217
-174.074197,55,478.053901
-2557.455916,847,479.790646
-126.901816,50,479.900021
-212.143557,91,480.094301
-285.689796,95,480.295159
-3114.50514,1000,483.605507
-201.079994,50,483.703628
-110.827907,28,483.757025
-66.358573,19,483.792122
-60.83422,37,483.858757
-3086.806207,1000,485.961802
-246.895017,66,486.09368
-335.682948,91,486.281034
-113.491372,34,486.351141
-58.575939,16,486.382603
-115.892574,31,486.444719
-54.832815,12,486.468268
-2924.414666,1000,489.735996
-63.553668,24,489.778756
-88.958896,38,489.849681
-135.711868,44,489.931609
-400.709788,146,490.217689
-149.387976,50,490.315954
-291.059921,80,490.477051
-58.2356,36,490.551002
-205.826628,74,490.702645
-224.566037,81,490.869753
-110.691987,37,490.945389
-164.394499,51,491.068521
-155.218196,61,491.205489
-188.751556,50,491.312879
-143.791771,37,491.392365
-101.171323,25,491.446748
-113.873798,33,491.517407
-261.781349,69,491.653999
-95.264338,29,491.718801
-114.923543,37,491.799654
-57.799685,23,491.849752
-279.185998,99,492.049684
-236.846134,67,492.187466
-99.758681,35,492.259489
-71.669311,19,492.295852
-150.537382,42,492.373763
-63.985204,22,492.414889
-195.452623,66,492.542747
-52.0615,19,492.578813
-124.961088,49,492.669681
-252.857671,64,492.785048
-202.733072,71,492.917622
-190.942341,57,493.025986
-220.971371,84,494.492381
-34.466634,16,494.521717
-37.476329,13,494.547604
-451.632231,141,494.808407
-37.868858,11,494.827996
-27.806573,13,494.851553
-45.615159,11,494.8714
-133.705065,43,494.948675
-217.06724,77,495.085761
-212.880116,75,495.221448
-98.145305,33,495.284142
-33.370595,12,495.307105
-216.421059,76,495.447008
-172.924662,80,495.599675
-36.231889,14,495.630452
-379.276152,119,495.874772
-149.362273,66,496.00806
-257.803712,95,496.197844
-134.292353,53,496.303113
-153.398307,50,496.416323
-107.690669,32,496.49164
-36.691177,17,496.535122
-173.849446,74,496.697243
-191.077878,70,496.850734
-49.3472,19,496.891691
-70.98994,27,496.951023
-419.499603,116,497.194042
-37.353872,12,497.217884
-222.438005,95,497.409566
-58.769578,12,497.433189
-62.362723,23,497.479734
-95.503455,30,497.539762
-366.880455,114,497.759146
-66.805183,17,497.790874
-49.149395,21,497.83243
-135.840702,42,497.914913
-120.218104,43,497.993973
-175.356679,41,498.070575
-104.356575,25,498.116673
-424.175297,120,498.340865
-81.636573,18,498.376301
-91.49847,44,499.77857
-53.028388,32,499.838446
-89.213911,29,499.892898
-88.273146,30,499.948448
-170.324477,66,500.067598
-55.657394,21,500.105643
-260.528215,105,500.298471
-163.230657,58,500.403718
-44.468901,11,500.42483
-31.284753,12,500.446007
-80.668125,23,500.48787
-42.454703,12,500.510674
-93.761895,28,500.561955
-32.178321,12,500.584516
-65.906186,15,500.612355
-824.128469,223,501.017067
-19.907105,23,501.058251
-71.228044,38,501.133637
-140.591763,48,501.23288
-155.283964,56,501.347708
-52.536081,13,501.374827
-3055.678272,1000,503.457018
-69.254957,18,503.489638
-340.951112,96,503.666785
-3049.306976,1000,506.865622
-469.946552,147,507.190834
-214.283948,62,507.323832
-64.840536,31,507.391365
-52.370207,17,507.428025
-2926.817422,1000,510.864228
-105.132248,40,510.93869
-26.537791,16,510.967732
-33.930963,19,511.003433
-363.739956,120,511.219805
-40.730899,13,511.244447
-37.351613,10,511.262948
-88.920322,29,511.315912
-50.426047,20,511.352862
-122.936249,37,511.421111
-86.732411,37,511.490486
-77.681969,21,511.530108
-38.07293,13,511.555616
-42.607209,14,511.581899
-70.155876,27,511.630818
-40.240405,20,511.667278
-130.883888,32,511.727827
-90.789567,24,511.770622
-47.025835,22,511.811084
-176.241039,39,511.882614
-180.171145,67,512.009606
-353.236145,104,512.200733
-193.688782,56,512.314624
-2943.565176,1000,514.45817
-243.431137,83,514.608475
-71.78202,28,516.011747
-64.32766,23,516.062122
-67.34965,23,516.105174
-104.477519,29,516.163959
-203.164856,63,516.279809
-49.278685,24,516.325589
-84.495466,29,516.381234
-59.780611,26,516.429213
-68.078271,21,516.467402
-92.217256,37,516.535298
-33.555706,14,516.560552
-109.532103,33,516.621065
-78.571473,35,516.68618
-243.603616,81,516.832808
-83.23724,29,516.888366
-180.942972,64,517.007701
-285.360279,88,517.170366
-197.603406,72,517.302466
-479.761265,168,517.618643
-93.454443,45,517.700974
-105.989456,35,517.764951
-92.851611,28,517.822381
-100.300655,30,517.883921
-144.313217,54,518.018471
-188.381836,60,518.147646
-90.933856,47,518.250629
-239.269692,96,518.477201
-197.851079,82,518.681861
-175.123125,63,518.820446
-282.270477,105,519.060345
-369.419826,133,519.352251
-196.349871,74,519.486042
-464.348421,163,519.787094
-90.00237,37,519.854916
-2989.474644,1000,523.156711
-84.878813,35,523.219716
-3007.546465,1000,525.369516
-261.011666,92,525.536936
-399.812205,132,527.096944
-44.033448,18,527.130812
-71.290148,31,527.188587
-174.793171,54,527.291135
-90.438394,35,527.355678
-22.570089,13,527.380742
-181.279133,54,527.481067
-338.970687,101,527.667895
-156.472929,62,527.795037
-271.817435,65,527.927366
-65.578797,34,527.990228
-145.403358,49,528.081949
-65.339226,29,528.135028
-186.182676,46,528.219011
-89.369623,21,528.257808
-171.969181,58,528.363766
-55.238493,21,528.402539
-136.028912,36,528.470662
-50.727931,15,528.498167
-147.039959,50,528.609342
-68.57038,19,528.650872
-63.259719,20,528.690993
-169.337727,59,528.801337
-77.7251,37,528.867811
-44.632748,15,528.89482
-57.253203,15,528.922999
-49.500797,21,528.960727
-80.582287,23,529.006292
-105.651918,43,529.104348
-3060.697719,1000,532.620598
-2950.164553,1000,534.511633
-77.548008,27,534.564801
-68.109868,21,534.60991
-208.387938,52,534.722449
-78.067174,25,534.776635
-396.301689,108,535.047482
-84.747146,28,535.1149
-134.488049,35,535.194164
-28.296463,12,535.220963
-33.411071,13,535.249537
-70.71114,20,535.293436
-28.314178,11,535.318179
-2935.90787,1000,539.046445
-89.434326,28,539.104638
-88.312305,32,539.166842
-93.271483,22,539.207286
-343.328823,131,539.454073
-119.033383,35,539.521727
-34.520967,11,539.543403
-52.848351,29,539.598852
-69.228635,33,539.662443
-159.133715,48,539.752576
-62.049841,31,539.811563
-138.819465,62,539.926018
-83.508717,22,539.967652
-329.830462,107,540.181831
-243.456065,66,540.306911
-80.98724,37,540.377951
-303.074028,95,540.574069
-121.562485,50,540.678442
-57.507773,28,540.735231
-114.965235,34,540.819424
-165.075197,47,540.928746
-116.975014,47,541.035911
-46.962213,24,541.090981
-116.264171,45,541.192476
-63.668485,16,541.228858
-276.141912,103,541.459151
-2969.349218,1000,545.144121
-103.163911,35,545.210161
-39.003266,11,545.23008
-64.613255,19,545.265328
-641.823886,195,545.648149
-263.197037,80,545.794073
-18.042131,15,545.822237
-97.433802,29,545.878748
-116.480489,39,545.957744
-57.291536,20,545.996829
-142.365385,49,546.092098
-130.832339,38,546.167965
-56.167844,16,546.200413
-116.64407,30,546.258814
