#{"t_start": 1524108344.426545, "env_id": "hc-v3"}
1603.196527,1000,1226.80889
1567.960557,1000,1229.268129
1570.733031,1000,1230.660586
1614.673643,1000,1232.086258
1587.611316,1000,1234.621933
1661.093596,1000,1236.041082
1601.671833,1000,1238.558155
1616.476125,1000,1239.980348
1576.961136,1000,1242.386611
1541.557242,1000,1243.80573
1591.959061,1000,1246.262914
1671.060588,1000,1247.700569
1564.678877,1000,1250.144006
1643.197159,1000,1251.523104
1558.871462,1000,1253.940587
1651.127255,1000,1255.345377
1580.858,1000,1257.756537
1660.959273,1000,1259.16925
1603.788281,1000,1261.755977
1674.377865,1000,1263.194402
1573.744012,1000,1265.607126
1619.749322,1000,1267.002646
1540.859585,1000,1269.428226
1549.472488,1000,1270.860117
1565.826626,1000,1273.310578
1529.536469,1000,1274.705173
1555.590384,1000,1277.111449
1604.6862,1000,1278.5083
1601.952996,1000,1280.97927
1640.029788,1000,1282.404106
1596.896158,1000,1285.00911
1582.838411,1000,1286.693527
1576.428645,1000,1289.628604
1638.303381,1000,1291.332432
1633.910357,1000,1294.401667
1609.044552,1000,1296.106983
1539.589682,1000,1299.084828
1639.965316,1000,1300.596981
1628.039494,1000,1303.283513
1652.713222,1000,1304.771426
1610.095718,1000,1307.380971
1628.511969,1000,1308.828816
1572.176651,1000,1311.483351
1602.180278,1000,1312.870526
1667.629566,1000,1315.365746
1631.479895,1000,1316.972526
1633.442413,1000,1318.696468
1626.445947,1000,1321.306377
1632.765149,1000,1322.769869
1583.184956,1000,1325.317177
1592.010513,1000,1326.769817
1598.685337,1000,1329.290657
1567.945364,1000,1330.760441
1578.815061,1000,1333.34209
1651.60408,1000,1334.790193
1634.021426,1000,1337.263764
1653.272111,1000,1338.678664
1545.293882,1000,1341.231338
1690.081529,1000,1342.680605
1570.604032,1000,1345.1223
1578.074139,1000,1346.523741
1502.131003,1000,1348.944513
1704.532577,1000,1350.350763
1560.023464,1000,1352.779686
1684.747389,1000,1354.220666
1612.392253,1000,1356.749667
1654.727843,1000,1358.267034
1610.311547,1000,1360.769284
1659.494396,1000,1362.157039
1553.717978,1000,1364.602216
1677.052857,1000,1365.985263
1628.141926,1000,1368.382116
1577.816855,1000,1369.736019
1571.604854,1000,1372.232605
1554.443404,1000,1373.569329
1555.365748,1000,1375.952767
1668.51895,1000,1377.31929
1518.923129,1000,1379.782515
1651.472516,1000,1381.171419
1626.107608,1000,1383.641275
1612.87212,1000,1385.130274
1571.017873,1000,1387.57321
1698.276838,1000,1388.956708
1603.090787,1000,1391.472259
1682.864985,1000,1392.835418
1575.034729,1000,1395.571967
1629.098094,1000,1397.083762
1572.981997,1000,1400.009348
1675.771848,1000,1401.461833
1638.813471,1000,1403.071256
1666.09521,1000,1405.521026
1635.456886,1000,1406.95345
1536.140713,1000,1409.523537
1666.395207,1000,1411.113972
1606.81307,1000,1413.877182
1592.627799,1000,1415.50434
1531.84609,1000,1417.930401
1590.732214,1000,1419.345415
1665.539954,1000,1421.770176
1650.497697,1000,1423.16407
1622.687328,1000,1425.564963
1611.668065,1000,1426.960675
1582.309172,1000,1429.434802
1627.463061,1000,1430.822116
1615.761386,1000,1433.312721
1629.014395,1000,1434.711547
1555.239421,1000,1437.108961
1689.365625,1000,1438.483342
1586.346997,1000,1440.972707
1599.419691,1000,1442.370633
1606.289132,1000,1444.825186
1607.708761,1000,1446.346339
1595.779573,1000,1449.196057
1640.382031,1000,1450.739233
1517.75056,1000,1453.277551
1671.662348,1000,1454.653292
1580.504366,1000,1457.185702
1653.121551,1000,1458.714134
1618.741247,1000,1461.234751
1667.437443,1000,1462.615522
1664.692015,1000,1465.064075
1637.932585,1000,1466.500726
1571.056057,1000,1469.079307
1648.857187,1000,1470.472939
1542.956126,1000,1472.918459
1673.004105,1000,1474.292287
1620.376934,1000,1476.752085
1718.00116,1000,1478.115075
1622.805155,1000,1480.575581
1612.591638,1000,1481.943285
1591.088588,1000,1484.347554
1615.45532,1000,1485.710725
1662.181014,1000,1487.121832
1603.284274,1000,1489.506818
1629.494407,1000,1490.900103
1646.3097,1000,1493.351852
1653.069847,1000,1494.748981
1602.283476,1000,1497.165069
1664.89804,1000,1498.560395
1607.040891,1000,1500.9688
1632.119624,1000,1502.375271
1563.964052,1000,1504.774852
1634.064205,1000,1506.169095
1564.947074,1000,1508.575058
1631.502482,1000,1510.042286
1620.086192,1000,1512.465538
1594.68734,1000,1513.851949
1642.976197,1000,1516.312705
1709.475388,1000,1517.694652
1599.628072,1000,1520.110707
1623.003322,1000,1521.487263
1661.252345,1000,1523.981528
1653.982774,1000,1525.379372
1637.83041,1000,1527.788728
1628.846898,1000,1529.185652
1623.765652,1000,1531.66886
1600.743606,1000,1533.06232
1582.415201,1000,1535.484329
1663.260636,1000,1536.86816
1631.790054,1000,1539.329914
1682.363745,1000,1540.708466
1602.378276,1000,1543.135217
1652.141096,1000,1544.515039
1567.141544,1000,1546.961989
1676.338638,1000,1548.333375
1524.473802,1000,1550.745285
1669.972196,1000,1552.11018
1561.794172,1000,1554.551637
1670.667918,1000,1555.936944
1668.620978,1000,1558.381726
1682.035964,1000,1559.751621
1591.671243,1000,1562.196517
1647.616574,1000,1563.568216
1606.112271,1000,1566.296114
1640.16259,1000,1567.729519
1609.193792,1000,1569.181539
1614.919432,1000,1571.931943
1638.319909,1000,1573.523592
1634.313576,1000,1576.050639
1646.933682,1000,1577.489054
1571.856737,1000,1580.22053
1724.066066,1000,1581.715733
1632.87984,1000,1584.324093
1704.185143,1000,1585.749499
1636.426381,1000,1588.215667
1616.833938,1000,1589.729489
1591.473967,1000,1592.363612
1508.664034,1000,1593.848651
1632.540917,1000,1596.353733
1666.493955,1000,1597.818859
1594.131733,1000,1600.397318
1589.981802,1000,1601.888705
1651.795213,1000,1604.436858
1613.452872,1000,1605.886373
1598.536184,1000,1608.45478
1682.890697,1000,1609.979234
1561.542606,1000,1612.711872
1690.609213,1000,1614.179991
1646.036812,1000,1616.762042
1666.893605,1000,1618.152843
1599.847592,1000,1620.565765
1652.423319,1000,1621.938941
1614.324122,1000,1624.435654
1636.163528,1000,1625.936233
1603.115128,1000,1628.859907
1631.181199,1000,1630.510325
1637.906413,1000,1633.23145
1683.09858,1000,1634.65635
1653.442621,1000,1637.160517
1633.625938,1000,1638.542106
1609.143296,1000,1641.07453
1626.780644,1000,1642.512469
1516.261526,1000,1645.170438
1612.51849,1000,1646.578532
1665.350279,1000,1649.095008
1671.170352,1000,1650.575972
1659.07016,1000,1652.001633
1698.760555,1000,1654.76789
1659.862718,1000,1656.190202
1638.563719,1000,1658.803938
1652.22761,1000,1660.263416
1598.214764,1000,1662.725639
1649.774986,1000,1664.145542
1639.51735,1000,1666.61861
1704.608052,1000,1668.042756
1661.723227,1000,1670.662857
1598.477186,1000,1672.062289
1615.19789,1000,1674.535576
1644.145115,1000,1676.06277
1594.356954,1000,1678.956559
1672.185648,1000,1680.400801
1620.473148,1000,1682.908386
1632.717842,1000,1684.373912
1558.250835,1000,1686.97101
1660.221182,1000,1688.475211
1580.397337,1000,1690.930444
1632.049376,1000,1692.32742
1559.117273,1000,1694.785262
1678.085835,1000,1696.191714
1574.522548,1000,1698.67781
1621.678311,1000,1700.177155
1573.776518,1000,1702.810217
1625.407435,1000,1704.222013
1623.215388,1000,1706.644624
1651.406446,1000,1708.182283
1601.561254,1000,1710.675575
1631.186541,1000,1712.107291
1653.441645,1000,1714.59561
1643.133918,1000,1715.96009
1564.791235,1000,1718.478799
1634.949947,1000,1719.865465
1606.801937,1000,1722.373681
1674.875811,1000,1723.746536
1552.307216,1000,1726.217123
1667.379872,1000,1727.616706
1673.393313,1000,1730.090463
1607.135204,1000,1731.459089
1596.822317,1000,1734.06595
1682.323328,1000,1735.439718
1681.949609,1000,1736.889485
1677.053156,1000,1739.355241
1698.523538,1000,1740.833709
1647.803422,1000,1743.418575
1681.238892,1000,1744.844428
1590.018546,1000,1747.291887
1625.236059,1000,1748.696256
1645.134906,1000,1751.157294
1671.457358,1000,1752.589595
1588.939743,1000,1755.22749
1641.558471,1000,1756.687549
1557.970583,1000,1759.132782
1663.370243,1000,1760.54429
1602.488594,1000,1762.99063
1631.231134,1000,1764.500321
1613.35407,1000,1767.010098
1591.210537,1000,1768.471725
1600.380004,1000,1771.202524
1614.077572,1000,1772.659322
1554.589657,1000,1775.211066
1674.020826,1000,1776.699242
1640.078447,1000,1779.185777
1615.746277,1000,1780.612144
1611.79439,1000,1783.089213
1584.526369,1000,1784.464766
1594.398962,1000,1786.954465
1629.527394,1000,1788.327203
1568.770165,1000,1790.76727
1553.882452,1000,1792.118979
1634.653988,1000,1794.588804
1621.379637,1000,1795.954644
1605.874806,1000,1798.578349
1638.663238,1000,1800.065519
1614.918532,1000,1802.512648
1519.592774,1000,1803.895715
1562.340671,1000,1806.437926
1612.785951,1000,1807.8229
1560.941346,1000,1810.537578
1647.014409,1000,1811.843116
1611.457713,1000,1813.814282
1619.063338,1000,1814.792158
1591.17116,1000,1816.619911
1687.402892,1000,1817.568459
1640.189897,1000,1818.52233
1619.087063,1000,1820.336365
1668.990039,1000,1821.287356
1666.973902,1000,1823.121839
1637.106846,1000,1824.078433
1615.992313,1000,1825.895786
1594.492778,1000,1826.842436
1623.050309,1000,1828.647945
1724.892522,1000,1829.592192
1647.7131,1000,1831.406866
1697.994379,1000,1832.34835
1604.743435,1000,1834.162196
1702.881399,1000,1835.102489
1556.897307,1000,1836.93218
1633.486333,1000,1837.88956
1610.600922,1000,1839.721833
1661.484792,1000,1840.678002
1609.812644,1000,1842.503598
1575.21767,1000,1843.456654
1550.733366,1000,1845.329083
1603.00409,1000,1846.294491
1575.524109,1000,1848.160825
1646.416146,1000,1849.117071
1495.805656,1000,1850.998617
1642.889758,1000,1851.958341
1593.459794,1000,1853.821447
1630.424411,1000,1854.785536
1600.565461,1000,1856.65802
1630.599817,1000,1857.609832
1661.971091,1000,1859.49438
1696.293974,1000,1860.486243
1615.150719,1000,1862.381052
1622.863068,1000,1863.34248
1649.529729,1000,1865.249815
1661.697334,1000,1866.197649
1580.348597,1000,1868.083289
1636.783237,1000,1869.051147
1564.219157,1000,1871.239574
1654.488394,1000,1872.211061
1645.284743,1000,1874.126526
1642.965256,1000,1875.082696
1653.308715,1000,1876.907164
1638.95302,1000,1877.899523
1559.962914,1000,1878.867977
1695.707888,1000,1880.732063
1648.502904,1000,1881.682441
1615.431093,1000,1883.509549
1610.02067,1000,1884.47061
1559.17141,1000,1886.303573
1617.760917,1000,1887.252043
1625.481678,1000,1889.121612
1684.646824,1000,1890.068721
1545.920306,1000,1891.881996
1601.301605,1000,1892.82466
1580.339598,1000,1894.621631
1638.939571,1000,1895.570213
1624.565777,1000,1897.389744
1638.897898,1000,1898.371944
1609.037855,1000,1900.208846
1616.696257,1000,1901.168943
1598.655819,1000,1903.256481
1665.939454,1000,1904.191897
1595.474449,1000,1906.054713
1622.741385,1000,1907.000069
1567.779005,1000,1908.841335
1683.245502,1000,1909.90433
1600.118425,1000,1911.733099
1595.862393,1000,1912.671749
1617.805802,1000,1914.521538
1615.399982,1000,1915.478845
1606.766683,1000,1917.393483
1622.023862,1000,1918.32385
1552.670933,1000,1920.156899
1645.081899,1000,1921.086313
1593.494417,1000,1922.940636
1631.249065,1000,1923.901362
1639.743883,1000,1925.922928
1651.046792,1000,1926.869329
1618.26765,1000,1928.809447
1592.986395,1000,1929.795431
1558.939641,1000,1931.730217
1661.487982,1000,1932.887092
1547.135507,1000,1934.878644
1584.851889,1000,1935.853688
1565.723056,1000,1937.725077
1586.229435,1000,1938.691797
1654.054211,1000,1939.692287
1533.704975,1000,1941.600308
1644.894383,1000,1942.584803
1592.464629,1000,1944.548355
1642.832683,1000,1945.489739
1596.992132,1000,1947.310868
1652.288762,1000,1948.269749
1587.750488,1000,1950.129915
1606.686071,1000,1951.085483
1572.288415,1000,1952.976129
1603.489422,1000,1953.975491
1610.144697,1000,1955.896154
1728.754265,1000,1956.872231
1579.190336,1000,1958.964319
1559.673089,1000,1959.920318
1572.208723,1000,1962.003536
1608.147406,1000,1962.944253
1580.303318,1000,1964.853934
1609.176123,1000,1965.842509
1579.360051,1000,1967.775752
1607.949407,1000,1968.727086
1548.412427,1000,1970.592167
1607.737954,1000,1971.53249
1626.156801,1000,1973.370969
1577.599854,1000,1974.344955
1558.27437,1000,1976.237186
1572.628345,1000,1977.200516
1593.085517,1000,1979.080949
1611.151385,1000,1980.030156
1561.592769,1000,1981.937189
1637.088218,1000,1982.892691
1580.558453,1000,1984.75518
1686.531829,1000,1985.716968
1603.203142,1000,1987.646667
1631.057803,1000,1988.58742
1590.777823,1000,1990.423912
1620.073636,1000,1991.382824
1608.068433,1000,1993.377052
1616.342338,1000,1994.335592
1584.970609,1000,1996.156298
1683.256719,1000,1997.098904
1628.104922,1000,1998.912545
1618.069988,1000,1999.875057
1666.483689,1000,2000.822729
1564.08606,1000,2002.612232
1578.484099,1000,2003.571364
1580.552565,1000,2005.359065
1651.602279,1000,2006.334404
1539.359988,1000,2008.180726
1660.431345,1000,2009.112714
1560.332806,1000,2010.922352
1572.43429,1000,2011.875365
1579.307027,1000,2013.811252
1624.332108,1000,2014.767863
1551.105916,1000,2016.605128
1569.090725,1000,2017.556638
1583.9948,1000,2019.395217
1588.09245,1000,2020.436525
1550.593335,1000,2022.666309
1592.049761,1000,2023.668853
1576.217735,1000,2025.704296
1582.408377,1000,2026.668301
1571.352558,1000,2028.609888
1604.479786,1000,2029.567792
1520.763893,1000,2031.448224
1579.146333,1000,2032.390225
1548.194243,1000,2034.275466
1623.525623,1000,2035.254477
1566.833343,1000,2037.122432
1588.473211,1000,2038.098366
1549.174265,1000,2039.947315
1578.87048,1000,2040.900501
1507.057541,1000,2042.731856
1595.889076,1000,2043.68097
1552.896721,1000,2045.601707
1575.091565,1000,2046.548014
1548.540008,1000,2048.336771
1595.153177,1000,2049.306363
1501.481418,1000,2051.117082
1548.663819,1000,2052.064827
1549.199023,1000,2053.88123
1594.726243,1000,2054.837163
1625.329979,1000,2056.638853
1585.919157,1000,2057.654566
1526.065964,1000,2058.61123
1642.546882,1000,2060.507771
1561.489587,1000,2061.452718
1542.241992,1000,2063.357584
1616.486802,1000,2064.297662
1608.564992,1000,2066.127646
1630.98523,1000,2067.196794
1573.477361,1000,2069.099777
1635.023538,1000,2070.061332
1577.52972,1000,2071.855284
1586.056582,1000,2072.82031
1537.754529,1000,2074.575514
1609.717439,1000,2075.57034
1545.882635,1000,2077.395872
1625.678033,1000,2078.364141
1561.444909,1000,2080.435901
1536.73852,1000,2081.395523
1550.898878,1000,2083.296514
1581.27042,1000,2084.250618
1530.54906,1000,2086.125762
1625.830179,1000,2087.075129
1595.678248,1000,2089.009249
1617.199063,1000,2090.156205
1543.907523,1000,2092.067361
1599.910355,1000,2093.035726
1623.659982,1000,2094.945427
1599.663408,1000,2095.974134
1578.120726,1000,2098.800441
1592.836223,1000,2099.822994
1573.4856,1000,2101.754619
1594.95511,1000,2102.965043
1530.858043,1000,2104.916439
1660.183614,1000,2105.860506
1584.513575,1000,2107.679204
1592.041138,1000,2108.674323
1588.900978,1000,2110.561382
1606.727043,1000,2111.644886
1552.30105,1000,2113.565127
1622.133995,1000,2114.492827
1535.645037,1000,2116.455744
1562.053392,1000,2117.38668
1585.199729,1000,2119.236856
1613.339959,1000,2120.258047
1634.094271,1000,2121.238238
1611.172694,1000,2123.119372
1618.042734,1000,2124.18209
1521.536562,1000,2126.064378
1574.471226,1000,2127.125583
1535.143225,1000,2129.126092
1615.67878,1000,2130.067642
1567.861023,1000,2131.864188
1639.518467,1000,2132.7928
1587.511719,1000,2134.632454
1641.867099,1000,2135.576348
1601.893066,1000,2137.444194
1627.674838,1000,2138.39443
1620.115725,1000,2140.277444
1611.64776,1000,2141.225139
1573.041387,1000,2143.067281
1628.867374,1000,2144.001745
1528.00019,1000,2145.854469
1580.481566,1000,2146.789803
1594.396627,1000,2148.636347
1648.315955,1000,2149.577566
1548.053135,1000,2151.462631
1594.054921,1000,2152.400515
1543.11551,1000,2154.261728
1553.576579,1000,2155.245561
1545.504168,1000,2157.285716
1589.786829,1000,2158.357116
1474.25481,1000,2160.226105
1506.281775,1000,2161.174185
1494.170468,1000,2163.080562
1561.678641,1000,2164.008107
1506.181429,1000,2165.785193
1539.832621,1000,2166.715955
1534.244609,1000,2168.496442
1576.274885,1000,2169.443546
1538.789506,1000,2171.219538
1601.044445,1000,2172.153636
1548.113484,1000,2173.940688
1605.090343,1000,2174.886917
1538.277696,1000,2176.809212
1691.266342,1000,2177.832117
1649.233086,1000,2179.708171
1551.849686,1000,2180.659035
1671.451669,1000,2181.599054
1627.7728,1000,2183.438973
1609.689962,1000,2184.401778
1597.934793,1000,2186.411634
1673.103282,1000,2187.482462
1533.213757,1000,2189.287177
1585.564733,1000,2190.302014
1574.961951,1000,2192.198321
1653.776823,1000,2193.133031
1614.090998,1000,2194.958712
1633.105403,1000,2195.907263
1629.534331,1000,2197.76334
1645.992123,1000,2198.710492
1548.215465,1000,2200.568529
1582.299795,1000,2201.53765
1553.945669,1000,2203.404114
1654.743634,1000,2204.347853
1640.668607,1000,2206.257056
1677.472598,1000,2207.354119
1613.571174,1000,2209.277911
1636.54301,1000,2210.195934
1575.618446,1000,2212.054867
1533.870692,1000,2213.014474
1629.427668,1000,2214.842665
1654.682319,1000,2215.854375
1652.72512,1000,2217.899112
1629.667844,1000,2219.008867
1569.024659,1000,2220.947602
1611.647519,1000,2221.901347
1597.293747,1000,2223.924956
1609.600218,1000,2224.919935
1527.897609,1000,2226.693841
1650.825356,1000,2227.627445
1495.238094,1000,2229.448009
1601.396514,1000,2230.36835
1567.452162,1000,2232.405623
1606.849939,1000,2233.412304
1641.44281,1000,2235.278841
1594.731933,1000,2236.228081
1592.19336,1000,2238.036451
1616.763732,1000,2238.981017
1619.583011,1000,2240.867345
1626.59904,1000,2241.807205
1666.714833,1000,2242.761795
1632.754795,1000,2244.870657
1676.681998,1000,2245.923798
1624.894304,1000,2247.77064
1635.828024,1000,2248.865102
1598.3414,1000,2250.747889
1616.296195,1000,2251.678842
1590.276728,1000,2253.579443
1641.715256,1000,2254.637506
1613.056934,1000,2256.668812
1641.598869,1000,2257.668341
1581.401267,1000,2259.589781
1650.203756,1000,2260.573798
1567.087789,1000,2262.499698
1622.595164,1000,2263.457812
1552.497396,1000,2265.579094
1614.366882,1000,2266.626972
1613.771749,1000,2268.809404
1624.019672,1000,2269.8442
1584.940766,1000,2271.915339
1641.184613,1000,2272.876368
1613.391259,1000,2274.893837
1678.063578,1000,2275.914822
1559.721769,1000,2277.766865
1647.451095,1000,2278.727409
1610.317781,1000,2280.649044
1654.718608,1000,2281.611084
1643.540119,1000,2283.512666
1659.894299,1000,2284.513122
1631.43173,1000,2286.422436
1664.611483,1000,2287.389157
1573.652383,1000,2289.212601
1643.196117,1000,2290.175926
1619.985397,1000,2292.077529
1604.163717,1000,2293.041818
1616.787123,1000,2294.90726
1655.137001,1000,2295.874438
1589.646169,1000,2297.711064
1658.884234,1000,2298.664696
1606.225707,1000,2300.542228
1634.117389,1000,2301.490121
1612.837788,1000,2303.367843
1630.246747,1000,2304.357708
1647.972527,1000,2305.311049
1582.169105,1000,2307.121289
1659.303902,1000,2308.075916
1550.686368,1000,2309.932192
1643.308567,1000,2310.912171
1541.40161,1000,2312.804498
1651.892742,1000,2313.775892
1601.38794,1000,2315.695802
1640.539068,1000,2316.676913
1610.757598,1000,2318.831196
1637.493197,1000,2319.796247
1630.495975,1000,2321.737249
1640.954165,1000,2322.704165
1583.130187,1000,2324.55785
1647.459667,1000,2325.505568
1551.022256,1000,2327.38614
1618.668636,1000,2328.344938
1587.61193,1000,2330.248483
1589.914962,1000,2331.202863
1578.059555,1000,2333.076474
1622.790982,1000,2334.032941
1615.205705,1000,2336.052212
1602.409674,1000,2337.005007
1569.810936,1000,2338.943038
1603.553791,1000,2339.903782
1581.088619,1000,2341.719878
1654.779092,1000,2342.664327
1602.672939,1000,2344.553385
1652.630445,1000,2345.509678
1582.30118,1000,2347.349719
1626.364737,1000,2348.294857
1618.643914,1000,2350.126348
1690.64525,1000,2351.069517
1525.898751,1000,2352.956012
1632.693007,1000,2353.959913
1563.348878,1000,2355.847557
1613.253717,1000,2356.975759
1600.683649,1000,2358.769809
1682.825128,1000,2359.708739
1619.902723,1000,2361.548183
1626.406995,1000,2362.484734
1649.033759,1000,2364.295181
1661.91689,1000,2365.264163
1665.100164,1000,2366.264071
1615.337542,1000,2368.094208
1616.572005,1000,2369.046153
1644.623007,1000,2370.881799
1641.938784,1000,2371.831728
1599.114533,1000,2373.657938
1621.605104,1000,2374.617213
1528.416299,1000,2376.568434
1586.321063,1000,2377.525409
1557.392379,1000,2379.397168
1695.810682,1000,2380.378471
1600.287981,1000,2382.318645
1651.736265,1000,2383.249208
1592.378291,1000,2385.123702
1586.640725,1000,2386.145877
1593.295885,1000,2388.086106
1627.229526,1000,2389.035632
1611.875843,1000,2390.885214
1647.43355,1000,2391.816132
1565.345739,1000,2393.642699
1623.59169,1000,2394.618538
1588.927222,1000,2396.529971
1649.074542,1000,2397.462904
1582.764861,1000,2399.232975
1596.376473,1000,2400.173348
1590.528003,1000,2401.955361
1653.896973,1000,2402.88732
1075.145193,1000,2404.660674
1618.738303,1000,2405.619706
1551.674026,1000,2407.452119
1723.418832,1000,2408.415062
1595.135043,1000,2410.252725
1617.832418,1000,2411.229688
1581.764476,1000,2413.25026
1641.867194,1000,2414.343082
1518.205383,1000,2416.146719
1636.42241,1000,2417.082207
1569.617035,1000,2418.863413
1626.122868,1000,2419.81537
1623.391821,1000,2421.657729
1644.839938,1000,2422.650291
1631.434585,1000,2423.629086
1687.077729,1000,2425.506409
1709.79683,1000,2426.477246
1631.487772,1000,2428.340068
1652.289915,1000,2429.418933
1625.291999,1000,2431.541884
1707.248356,1000,2432.488128
1616.56722,1000,2434.327793
1698.330199,1000,2435.269306
1654.544915,1000,2437.234834
1724.049161,1000,2438.254983
1547.870936,1000,2440.366985
1638.986182,1000,2441.357445
1556.519479,1000,2443.210962
1614.665343,1000,2444.156445
1689.013023,1000,2446.029633
1623.207196,1000,2447.005131
1577.572191,1000,2448.902599
1679.170728,1000,2449.985948
1581.227945,1000,2451.935508
1723.217996,1000,2452.855713
1582.963563,1000,2454.726551
1712.275966,1000,2455.653996
1639.035744,1000,2457.400662
1693.538048,1000,2458.324709
1638.387587,1000,2460.064621
1633.618913,1000,2460.982121
1578.346694,1000,2462.776438
1685.016579,1000,2463.775393
1603.860779,1000,2465.593295
1670.152367,1000,2466.532705
1632.0391,1000,2468.3499
1668.891394,1000,2469.358908
1601.17422,1000,2471.214796
1626.876961,1000,2472.331623
1599.495723,1000,2474.137317
1673.938086,1000,2475.126544
1625.659712,1000,2476.948353
1678.508081,1000,2477.915156
1669.179116,1000,2479.724865
1633.32528,1000,2480.702029
1611.029132,1000,2482.66676
1718.150593,1000,2483.748652
1695.82229,1000,2485.113823
1664.810481,1000,2487.559547
1677.748008,1000,2488.934341
1680.981744,1000,2491.407894
1680.675682,1000,2492.778431
1590.162972,1000,2495.233582
1653.170443,1000,2496.613433
1605.661621,1000,2499.198847
